x,y,w
3,7.398618559623215,1
3,5.5843707240891405,0
3,7.529056239138282,1
3,7.344677274732693,1
3,5.39376565502421,0
3,7.550364282458373,1
3,6.26792990148423,0
3,7.959611300072169,1
3,5.933957962274074,0
3,5.983207713991975,0
3,7.528331370409168,1
3,5.391858921553551,0
3,5.479544735416749,0
3,5.68534160020038,0
3,6.11916289899841,0
3,5.729552010296717,0
3,7.662602686625211,1
3,6.321590993434271,0
3,7.062997816582815,1
3,6.295458687142982,0
3,7.022494527059846,1
3,7.834685863990678,1
3,6.018451461199682,0
3,6.246773206475555,0
3,7.793283949351686,1
3,6.314318123589309,0
3,6.156312539341227,0
3,7.585322242268952,1
3,7.763821319541814,1
3,7.268749698784417,1
3,5.801632605346187,0
3,5.7991815536975,0
3,6.114037935827215,0
3,6.933061471748044,1
3,6.201355507736314,0
3,7.45676067803824,1
3,6.431477187950605,0
3,8.241551487532991,1
3,5.589079232192371,0
3,7.965356663687961,1
3,7.288639212085488,1
3,8.140122088902839,1
3,7.4730956104457045,1
3,6.763237997436621,1
3,6.036189542234402,0
3,7.0415717521559325,1
3,6.037049256384422,0
3,7.2355269665459865,1
3,7.462446311161388,1
3,6.568040542592005,0
3,6.33996126989752,0
3,6.093710169838556,0
3,5.774783939175141,0
3,7.221274550130205,1
3,6.1948757259263,0
3,5.78403224797197,0
3,6.249134797941441,0
3,5.830472022279049,0
3,5.7356350024207625,0
3,7.66407353878257,1
3,5.901102464649409,0
3,7.279166545124175,1
3,7.251043900842074,1
3,7.960079820794874,1
3,5.905956087906099,0
3,6.130559293355371,0
3,7.169633349101635,1
3,5.591668615220626,0
3,6.103594308284938,0
3,6.936843724983473,1
3,7.596769233435762,1
3,7.430136685111274,1
3,7.596953683210405,1
3,5.293413240174262,0
3,7.9155065818613775,1
3,7.422966115624797,1
3,6.2872262779265515,0
3,6.170445715500609,0
3,7.523426594667479,1
3,5.4942006527088045,0
3,7.319787885504937,1
3,7.760687471885676,1
3,5.797400785499727,0
3,7.369592554628815,1
3,6.285362711737673,0
3,5.614526960305633,0
3,6.467672754681485,0
3,8.060804206470673,1
3,6.0001826956990625,0
3,7.678262262769662,1
3,6.21173323985078,0
3,7.232811455419611,1
3,6.219659808783651,0
3,6.14381666381659,0
3,5.381053795417797,0
3,6.2359350434108,0
3,6.266385130282339,0
3,6.055961819336357,0
3,5.834338683525676,0
3,7.25955312449576,1
3,7.610167688033864,1
3,6.248029976526964,0
3,7.556048299124269,1
3,8.20942363989638,1
3,7.751913776677611,1
3,6.25267836079589,0
3,5.748688549035852,0
3,5.957802199179362,0
3,7.180830844133765,1
3,5.698845005457762,0
3,6.459674067792524,0
3,6.035064078662447,0
3,6.734681220589121,1
3,6.554775671391433,0
3,5.613039375524196,0
3,5.869799640817984,0
3,5.847467520154221,0
3,7.135922348333175,1
3,5.898648545218757,0
3,6.418939724634026,0
3,6.02285203013838,0
3,6.163227716831187,0
3,5.526722706754829,0
3,7.390115402259956,1
3,7.083030461766545,1
3,5.743447123275357,0
3,5.910734692123921,0
3,7.733392527435695,1
3,6.1013126862603,0
3,6.3296181187569776,0
3,5.640442110625357,0
3,5.73442533538783,0
3,6.053003356769942,0
3,6.5667002768447205,0
3,6.271670938194025,0
3,7.424352938126755,1
3,6.0517117174522825,0
3,6.907092606516056,1
3,6.066488801024136,0
3,5.566291347767373,0
3,7.413949166883107,1
3,6.067686305689875,0
3,6.158045020673736,0
3,7.68314396464141,1
3,6.041844891100421,0
3,7.566911203083215,1
3,7.078203908364652,1
3,6.021148069350857,0
3,6.504165974251565,0
3,6.696099416821941,0
3,5.798042957959453,0
3,7.330689055717542,1
3,6.225684355167411,0
3,5.7900276241266235,0
3,5.9546984807604435,0
3,5.9636593832062905,0
3,5.601415890619645,0
3,6.328901504287471,0
3,7.43551418507393,1
3,5.953659432076244,0
3,7.346997280584892,1
3,7.620613328793652,1
3,7.372221824953521,1
3,6.357444440320041,0
3,5.661399640120557,0
3,6.534012357993057,0
3,5.829919348353851,0
3,6.158010475115402,0
3,6.196775732031495,0
3,7.202380536107765,1
3,7.2826512679911435,1
3,7.687594998794868,1
3,6.458791220501622,0
3,5.597600565194645,0
3,7.993735686684449,1
3,5.40078593222627,0
3,7.847533994906184,1
3,5.95156502835753,0
3,5.7535067455893065,0
3,7.34091963203941,1
3,6.232180739045552,0
3,7.780499767355202,1
3,6.154356327337673,0
3,6.083677075405118,0
3,6.326955704702149,0
3,5.972965052254644,0
3,5.950151368613322,0
3,7.55561725235513,1
3,5.953817790748564,0
3,6.272209575203358,0
3,7.6023243802114235,1
3,7.318515892262821,1
3,7.531894500677522,1
3,5.914756707274648,0
3,8.201986745430254,1
3,5.780234879304596,0
3,6.153523437459556,0
3,7.347568681972442,1
3,6.38823142782058,0
3,5.787983255513373,0
3,5.256984180867662,0
3,5.583730597155805,0
3,6.021750505163932,0
3,5.597187359160553,0
3,5.361547218371406,0
3,5.967171533212147,0
3,6.274621348981488,0
3,7.211510638183348,1
3,5.8015093140688885,0
3,6.022631073669299,0
3,7.485763814733363,1
3,5.521160012855101,0
3,5.497081392447134,0
3,5.668777957631638,0
3,7.501173615198534,1
3,5.964493164252314,0
3,5.983628215411704,0
3,5.938079251169153,0
3,6.947702595079415,1
3,7.845552148820513,1
3,6.6305288623347005,0
3,7.636415901707479,1
3,6.043773417090954,0
3,6.88227360880319,1
3,5.4797969617967315,0
3,6.317470480067891,0
3,6.42853290896661,0
3,6.047841541040794,0
3,6.276833129144837,0
3,6.159971243685935,0
3,5.686463030457715,0
3,7.351487927010768,1
3,6.179991571514825,0
3,7.434161449210739,1
3,6.131864945137176,0
3,7.484936413586289,1
3,6.16547225547645,0
3,6.066291387044486,0
3,6.160223078760551,0
3,7.5021730158741065,1
3,5.928799496386966,0
3,7.444587433957119,1
3,5.861671354119318,0
3,7.603164427545148,1
3,5.748295848838784,0
3,5.7420401211722725,0
3,7.251034051056122,1
3,6.918733864832986,1
3,5.935987862576994,0
3,6.416335852689837,0
3,5.4620320916249465,0
3,5.650953772381718,0
3,7.03777258427776,1
3,7.550036849580071,1
3,7.824450838832304,1
3,6.48775439124622,0
3,6.1077080537640915,0
3,7.472402809614163,1
3,6.319841325027433,0
3,6.83996655336448,0
3,6.156711477358784,0
3,5.765171394927456,0
3,6.004551067138504,0
3,6.04476576713226,0
3,5.457377286840509,0
3,5.9142310863375895,0
3,5.427219199982959,0
3,7.606323057682409,1
3,5.968579367809195,0
3,5.964594771222309,0
3,7.745035515211653,1
3,7.592913477463531,1
3,5.784429003633646,0
3,6.0943224269793985,0
3,6.019977872801573,0
3,7.931433239391932,1
3,5.625651613843728,0
3,7.1158298313975505,1
3,6.5979971637937345,0
3,8.077074669893364,1
3,6.701048361425881,0
3,5.869023596310482,0
3,5.639378880293115,0
3,7.111019374079212,1
3,6.066474552672822,0
3,6.41734471848996,0
3,5.193743117473832,0
3,5.891588794292115,0
3,5.937564794852417,0
3,6.061445849439148,0
3,7.264251724935205,1
3,7.097054107851299,1
3,7.279999799285957,1
3,7.206436189940514,1
3,7.706306590682959,1
3,5.536880884883985,0
3,6.274922654773465,0
3,6.177084127862433,0
3,6.178149001396243,0
3,7.643188059257464,1
3,5.37421127944575,0
3,7.40716528980762,1
3,6.004282206814089,0
3,5.367617401348171,0
3,7.352914176975915,1
3,7.151601254180083,1
3,6.942949387588564,1
3,7.592015916537368,1
3,8.144362133098733,1
3,5.612532405252613,0
3,5.563709810500979,0
3,6.386988784242904,0
3,5.606891763379724,0
3,5.604587795897441,0
3,7.68004817438939,1
3,5.804307651318922,0
3,6.332212852882818,0
3,7.307821936917506,1
3,8.009188081652614,1
3,6.050028147549299,0
3,6.282826675386814,0
3,7.500401950957733,1
3,7.617924879477223,1
3,6.334406807573743,0
3,7.81866536599495,1
3,5.685503786313106,0
3,7.3919958479155685,1
3,7.477564194444923,1
3,7.669165950690779,1
3,5.792825303239701,0
3,6.1721146148734345,0
3,5.998115314413339,0
3,7.428984505938758,1
3,5.286801741233949,0
3,8.308367256936284,1
3,6.265121462110363,0
3,7.453561371153283,1
3,6.062290165135822,0
3,6.16064060123364,0
3,6.417757202390634,0
3,5.860212322867164,0
3,5.800954724351181,0
3,7.709233962843626,1
3,5.868340016822109,0
3,7.827516935684167,1
3,5.909737242802745,0
3,5.736849812255,0
3,7.256653158443825,1
3,5.600415664274756,0
3,7.43175791026767,1
3,5.610154015342794,0
3,6.14136672202906,0
3,5.886261352785712,0
3,6.267035810323751,0
3,7.315693199617767,1
3,5.502033258809571,0
3,6.040669475876207,0
3,5.68259498731128,0
3,6.111311933666247,0
3,5.906945371270894,0
3,7.773899720673419,1
3,5.538165749754223,0
3,5.99821985576884,0
3,8.119625382579741,1
3,7.103754915743712,1
3,5.805160842163546,0
3,6.303193349123432,0
3,6.282639345933507,0
3,7.096400992769527,1
3,5.8267199599352075,0
3,6.436808704888218,0
3,7.738989738709229,1
3,7.335168551609811,1
3,7.486604057183737,1
3,6.258088585459691,0
3,5.834663917612841,0
3,7.720531407943582,1
3,6.584699486665762,0
3,5.81773533161167,0
3,6.410231801149722,0
3,6.170533109728598,0
3,5.9113248706573245,0
3,5.763255237399923,0
3,6.3855406368875975,0
3,5.682965761488792,0
3,7.440361329769124,1
3,7.370377337974021,1
3,5.91303161794373,0
3,7.090592443942809,1
