x,y,w
0.4285006407597578,1.3703465826692867,0
1.2449691494008999,3.1337554800557683,0
0.30335998164717815,0.978276397956258,0
2.2307925712628536,6.025924252359379,1
2.8086883079222162,5.722000381934947,0
2.9058278980562644,6.26444968113052,0
3.1221914018301833,6.6254439156694875,0
2.4473732762843707,4.9709291822936095,0
1.5503721986917796,3.596226299124616,0
1.588443600727228,3.7596847583584254,0
1.7674011115688006,5.339922152771964,1
2.300875767450808,4.600906589807952,0
1.1606585181789448,2.742907482302509,0
-0.5841078344445858,-0.8057854306907737,0
2.386986929829161,5.228328412061585,0
1.4254801293434185,3.3699564686693897,0
3.3420899428052815,7.848361155229427,1
3.045551686677716,6.014751222382052,0
4.30299297867111,10.530882036388665,1
0.31629724725715214,0.7607918213632996,0
3.864300706503273,9.58692174206252,1
2.825734306226548,5.57753878969916,0
2.2582961224010334,4.525377283708328,0
0.3491464610437254,2.704392563120588,1
1.6449260251459705,3.3548012775557745,0
1.302515776770468,2.7596815085318567,0
1.7397718837106266,4.828107256607059,1
3.4647344756042693,8.661256212166167,1
4.026678571550549,8.120398282917776,0
1.3554054420228416,2.4862399073150394,0
0.3460348425306219,0.45910963613151934,0
2.7580282700185355,5.726984600550977,0
0.7343993856989732,1.193632371902954,0
3.085568904514733,7.62390874704332,1
1.6403313932990957,5.084603577342878,1
0.3792122422058861,2.202236961723212,1
0.6807052206509601,1.8311378097007331,0
3.023271144701761,6.1442241744314785,0
0.39976910627740736,0.9828178518092149,0
0.5802375908300819,1.8047235430020998,0
3.6786773745889687,7.31615857319284,0
1.3939317667206508,3.0178776807232452,0
2.372607820851566,6.646108037314796,1
3.6122843221350456,8.787113667160515,1
1.4530925195673725,3.074352934056169,0
0.8073270595493742,1.9788427597629725,0
1.1068546199233285,2.8764515973672227,0
3.098712820251637,6.207508960283782,0
1.603925441220155,3.8181170339317467,0
1.6438227722846865,3.814482032159293,0
3.011106372129535,7.728215354677351,1
1.107716459722252,2.394091001014381,0
1.890447307880021,4.250118532376664,0
2.1267024392702023,5.87908931621959,1
1.1275066188959748,3.7004278228362875,1
2.126466739071199,4.691772440628439,0
2.880005748655274,7.7715239899578945,1
0.6548806736398345,3.010109535663697,1
1.71519295687676,3.493122167005187,0
