x,y,w
0.021610506331427803,0.10403823792800021,0
2.8368265392940426,7.374773535209734,1
2.1755091373477313,4.787318132226927,0
0.8452722931275627,1.8528109314993246,0
-0.35485033291085166,1.2217806006966203,1
1.4259348537726986,4.600560953289932,1
4.09116877367547,8.907316297296507,0
1.3044800493195092,2.5573829981371268,0
0.39011327589690015,1.250937663423353,0
2.7352607365138497,5.766496363255566,0
2.3521433083218724,4.648784783668051,0
0.6335419072742878,1.5641573588469941,0
4.2899092020492615,10.426720295572498,1
2.2198011958066517,6.19594673690359,1
1.6365243388207846,3.5014679982756878,0
2.4244436271212955,4.924460886531869,0
1.6998600570402873,5.280710099273303,1
2.9093328377467733,6.360187175433501,0
1.3614262831973243,2.7634766678066787,0
2.2044212217353465,6.011124311948755,1
2.132059116338765,5.767534238996418,1
-0.18271983198768948,0.3206619412428726,0
1.1795210051653804,4.087623779809214,1
2.5083666300673135,5.803784719845459,0
0.6457364046840819,1.6575484110952696,0
2.0778294125577608,5.737258571985851,1
2.349620464229622,5.025054234215019,0
2.456399311490145,6.912843206404692,1
1.471475077986137,3.058812577197435,0
3.2060367741812166,6.9650986238536206,0
2.045204554774668,5.916115698858852,1
2.113444436039635,6.302046887661837,1
0.8307840220801312,1.6345408124836156,0
1.9686680800806338,4.4540372397906784,0
1.8802419226157645,5.469888300664229,1
2.68176734936694,5.68379976753573,0
0.9496283905675547,3.8034533235311754,1
2.447334969412162,6.433373924128464,1
1.8031338787593771,5.335664710536681,1
2.5105780857134246,5.370305073772339,0
0.9735442637094234,2.562018433673051,0
1.8664935904080688,5.389607724323099,1
1.6420012504798749,3.5045571399421194,0
3.012418125199707,5.7824869317866145,0
1.5625110019087403,3.6486131887422935,0
3.001893106672026,6.136256142118329,0
0.803465439867078,3.4737916030400204,1
2.3390408260530675,4.959724495123309,0
2.5564824276069067,7.289041839837609,1
2.1127862369554453,3.9294188828360572,0
2.8870696792465496,6.039437841892831,0
1.746831458147805,3.2727604186144914,0
3.4254785044281317,7.571026529927542,0
1.528018855256993,5.014467781442001,1
1.9111130331124087,4.520222881369616,0
3.68442621756762,7.690477693591045,0
2.97963085404133,7.642389943945731,1
2.270531406776098,6.448996498436682,1
2.4454950268231737,4.637330327443058,0
1.6464517732980535,3.902439675416799,0
3.708019608684884,7.209339181584406,0
1.8060064844043453,3.715870817318594,0
4.571377449540419,9.326119138673509,0
0.6965428025008813,1.5370357069439897,0
2.6548685198919264,5.436438795389656,0
1.772162119095122,3.5624612974484817,0
2.4165394196219556,5.342178295068664,0
2.706808326114048,5.638212134406325,0
4.157167378021079,8.768980129393283,0
1.6942536674118807,3.8941921955371432,0
2.901002141134577,6.111679551192055,0
2.8749135983405236,5.572892424460024,0
1.0581800600359612,2.045058967562183,0
1.8958205200363618,4.236737471611873,0
1.6136009927201007,3.186542041012431,0
0.12821607968553494,0.685703126219364,0
-0.055694333070193114,0.5460669280331807,0
1.66640309222596,3.7041156255943584,0
2.3933351294251812,7.115618261770177,1
1.6252224180306758,3.5349519965869716,0
2.282559309945262,4.998111334343479,0
2.516289675605886,5.179096991530755,0
1.9865335823311816,4.143144001831481,0
1.4241035748085076,2.9552155740701935,0
1.9246205372955403,4.070699660109554,0
1.998597644603569,5.860580899361636,1
2.178658012288516,6.362429268864291,1
1.5330957682273665,3.399882565251911,0
1.0688325367252922,3.9985869887310046,1
1.1979891383896826,2.467131042775579,0
2.1843854750897074,4.439726753883377,0
0.8628728966983872,2.0273219577515857,0
2.26446242414575,4.698559581733254,0
2.2236590037871125,5.011146752877899,0
1.3016352291853366,3.999164918557488,1
0.6301692225179003,1.7906282338081843,0
2.210364604257928,4.55211777021928,0
1.7363268040663882,4.1571857628686075,0
2.326225083783981,5.321975366592544,0
1.308941634397912,2.764116419966921,0
