x,y,w,u
2.0318017779863826,4.645526834344263,0,0.4179606684971892
1.0130121029120849,4.898942469388569,1,0.4179606684971892
2.636865722675137,6.285732868121401,0,0.4179606684971892
3.149053630924328,8.619810710616903,1,0.4179606684971892
0.8817626044369555,4.113894573291877,1,0.4179606684971892
1.457151251310954,4.012325790703024,0,0.4179606684971892
2.5563467008581964,7.156344502801565,1,0.4179606684971892
1.2426731536935065,4.447904466319394,1,0.4179606684971892
1.6437632531869597,5.554562429993955,1,0.4179606684971892
0.7045318842130581,2.6219605920470364,0,0.4179606684971892
1.901664138008865,4.446127958972897,0,0.4179606684971892
-0.6908838701761457,-0.29531780455129175,0,0.4179606684971892
1.5175707020087663,4.253760040053515,0,0.4179606684971892
2.813720328793371,7.066668089430161,0,0.4179606684971892
4.253296925599183,9.53930973327944,0,0.4179606684971892
3.520616308792699,9.406207823326064,1,0.4179606684971892
2.771267495203894,7.730981342025895,1,0.4179606684971892
1.4847210164274822,4.298300449590031,0,0.4179606684971892
2.334036597605429,5.970883591165805,0,0.4179606684971892
3.3762325813327534,7.768280642359242,0,0.4179606684971892
2.6319014913408796,5.326185768833677,0,0.4179606684971892
1.184457525764342,4.486163438494916,1,0.4179606684971892
1.76481952754334,5.604711238431202,1,0.4179606684971892
0.6535247645400442,2.895481639878131,1,0.4179606684971892
2.0716865121476395,5.463206591950805,0,0.4179606684971892
2.2507604714454663,6.652200725827702,1,0.4179606684971892
2.0113145927939544,6.119870705560882,1,0.4179606684971892
1.7029968255920997,4.5068232646791575,0,0.4179606684971892
2.1842881018637694,4.522888456525269,0,0.4179606684971892
1.4748633355338645,4.879885901205062,1,0.4179606684971892
2.261380074699801,5.423838428630534,0,0.4179606684971892
1.5666416788933735,3.8596373363974883,0,0.4179606684971892
2.4381826228082057,5.402183145031,0,0.4179606684971892
2.101562532657919,6.486808229874396,1,0.4179606684971892
1.444998051921842,3.340211080812873,0,0.4179606684971892
0.9441961667224241,2.7509518354747424,0,0.4179606684971892
3.7101501816459583,9.803136319253387,1,0.4179606684971892
0.816377896900695,4.324855636370541,1,0.4179606684971892
0.5308436462088351,1.6175392111563718,0,0.4179606684971892
0.981212186944441,4.610308222383714,1,0.4179606684971892
1.3086366426706264,3.821672766812478,0,0.4179606684971892
2.481973575617135,7.369134631807467,1,0.4179606684971892
2.209111758861692,5.368523046705857,0,0.4179606684971892
1.3611228029833966,3.741036713137505,0,0.4179606684971892
0.202201596332515,2.88016361505081,1,0.4179606684971892
2.2417138131306302,5.598197845577138,0,0.4179606684971892
2.3121043510883434,6.599594184384109,1,0.4179606684971892
1.8376829509973203,4.433248739486201,0,0.4179606684971892
0.33271134147111514,1.7276063287079015,0,0.4179606684971892
2.251311307396688,5.53894216530068,0,0.4179606684971892
1.1408398234108434,5.02400127945874,1,0.4179606684971892
3.11908508205095,8.999204752023008,1,0.4179606684971892
